"alter_ID","ego_ID","alter_num","alter.sex","alter.age.cat","alter.rel","alter.nat","alter.res","alter.clo","alter.loan","alter.fam","alter.age"
10520,105,20,"Female","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",47
10521,105,21,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",37
10522,105,22,"Male","18-25","Acquaintances","Italy","Italy",2,"No","No",20
10523,105,23,"Male","31-35","Acquaintances","Italy","Italy",2,"No","No",33
10524,105,24,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",47
10525,105,25,"Male","26-30","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",27
10526,105,26,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",45
10527,105,27,"Male","26-30","Acquaintances","Sri Lanka","Italy",2,"No","No",27
10528,105,28,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",56
10529,105,29,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",59
10530,105,30,"Male","41-50","Acquaintances","Sri Lanka","Italy",1,"No","No",49
10531,105,31,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",52
10532,105,32,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",55
10533,105,33,"Male","41-50","Acquaintances","Sri Lanka","Italy",2,"No","No",44
10534,105,34,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",38
10535,105,35,"Female","51-60","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",53
10536,105,36,"Female","41-50","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",48
10537,105,37,"Female","41-50","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",46
10538,105,38,"Male","51-60","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",54
10539,105,39,"Female","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",53
10540,105,40,"Female","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",55
10541,105,41,"Male","60+","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",73
10542,105,42,"Male","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",58
10543,105,43,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",54
10544,105,44,"Male","51-60","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",58
10545,105,45,"Male","60+","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",98
10701,107,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",49
10702,107,2,"Male","18-25","Close family","Sri Lanka","Other",NA,NA,"Yes",25
10703,107,3,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",66
10704,107,4,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",60
10705,107,5,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",59
10706,107,6,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",54
10707,107,7,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",43
10708,107,8,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",42
10709,107,9,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",42
10710,107,10,"Male","51-60","Other family","Sri Lanka","Other",5,"Yes","Yes",58
10711,107,11,"Male","18-25","Other family","Sri Lanka","Other",4,"Yes","Yes",20
10712,107,12,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",50
10713,107,13,"Male","18-25","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",25
10714,107,14,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",52
10715,107,15,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",47
10716,107,16,"Female","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",45
10717,107,17,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",45
10718,107,18,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",37
10719,107,19,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",57
10720,107,20,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",28
10721,107,21,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",42
10722,107,22,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",44
10723,107,23,"Female","36-40","Friends","Sri Lanka","Italy",3,"No","No",38
10724,107,24,"Male","26-30","Friends","Sri Lanka","Italy",3,"No","No",27
10725,107,25,"Female","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",52
10726,107,26,"Male","60+","Friends","Sri Lanka","Italy",4,"No","No",86
10727,107,27,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",50
10728,107,28,"Male","26-30","Friends","Italy","Italy",4,"Yes","No",27
10729,107,29,"Male","41-50","Acquaintances","Other","Italy",3,"No","No",45
10730,107,30,"Male","26-30","Acquaintances","Other","Italy",2,"No","No",28
10731,107,31,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",28
10732,107,32,"Male","26-30","Friends","Sri Lanka","Other",4,"Yes","No",29
10733,107,33,"Male","51-60","Friends","Sri Lanka","Italy",3,"No","No",56
10734,107,34,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",55
10735,107,35,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"No","No",29
10736,107,36,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"No","No",33
10737,107,37,"Male","26-30","Friends","Sri Lanka","Italy",3,"No","No",26
10738,107,38,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",28
10739,107,39,"Female","41-50","Friends","Italy","Italy",5,"Yes","No",48
10740,107,40,"Male","41-50","Friends","Italy","Italy",5,"Yes","No",45
10741,107,41,"Female","41-50","Friends","Italy","Italy",4,"No","No",49
10742,107,42,"Male","41-50","Friends","Italy","Italy",3,"No","No",42
10743,107,43,"Male","31-35","Friends","Italy","Italy",4,"Yes","No",34
10744,107,44,"Female","31-35","Friends","Italy","Italy",4,"Yes","No",31
10745,107,45,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",41
10801,108,1,"Female","41-50","Close family","Sri Lanka","Italy",NA,NA,"Yes",45
10802,108,2,"Male","18-25","Close family","Sri Lanka","Italy",NA,NA,"Yes",19
10803,108,3,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",67
10804,108,4,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",91
10805,108,5,"Male","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",28
10806,108,6,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",56
10807,108,7,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",73
10808,108,8,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",49
10809,108,9,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",39
10810,108,10,"Male","60+","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",85
10811,108,11,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",95
10812,108,12,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",41
10813,108,13,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",49
10814,108,14,"Female","26-30","Other family","Sri Lanka","Italy",5,"Yes","Yes",26
10815,108,15,"Female","41-50","Close family","Sri Lanka","Italy",NA,NA,"Yes",42
10816,108,16,"Female","41-50","Close family","Sri Lanka","Italy",NA,NA,"Yes",46
10817,108,17,"Male","51-60","Friends","Sri Lanka","Italy",3,"Yes","No",53
10818,108,18,"Male","26-30","Other family","Sri Lanka","Italy",5,"Yes","Yes",30
10819,108,19,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",56
10820,108,20,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",59
10821,108,21,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",38
10822,108,22,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",46
10823,108,23,"Male","41-50","Acquaintances","Sri Lanka","Italy",2,"No","No",47
10824,108,24,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",38
10825,108,25,"Male","51-60","Friends","Sri Lanka","Italy",3,"No","No",52
10826,108,26,"Male","51-60","Friends","Sri Lanka","Italy",4,"No","No",59
10827,108,27,"Male","18-25","Friends","Sri Lanka","Italy",4,"No","No",24
10828,108,28,"Female","41-50","Friends","Italy","Italy",4,"Yes","No",44
10829,108,29,"Female","51-60","Other family","Italy","Italy",5,"Yes","Yes",59
10830,108,30,"Male","51-60","Friends","Italy","Italy",3,"Yes","No",56
10831,108,31,"Female","26-30","Friends","Italy","Italy",3,"No","No",27
10832,108,32,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",36
10833,108,33,"Male","41-50","Friends","Sri Lanka","Sri Lanka",3,"Yes","No",45
10834,108,34,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",38
10835,108,35,"Female","36-40","Friends","Sri Lanka","Italy",3,"No","No",39
10836,108,36,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",38
10837,108,37,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",37
10838,108,38,"Female","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",39
10839,108,39,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",54
10840,108,40,"Female","26-30","Friends","Sri Lanka","Italy",3,"Yes","No",27
10841,108,41,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",37
10842,108,42,"Male","41-50","Friends","Other","Italy",3,"No","No",47
10843,108,43,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",37
10844,108,44,"Male","36-40","Friends","Italy","Italy",4,"Yes","No",38
10845,108,45,"Female","36-40","Friends","Sri Lanka","Italy",3,"No","No",37
10901,109,1,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",84
10902,109,2,"Female","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",18
10903,109,3,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",46
10904,109,4,"Female","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",46
10905,109,5,"Male","18-25","Close family","Sri Lanka","Italy",NA,NA,"Yes",20
10906,109,6,"Female","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",22
10907,109,7,"Male","18-25","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",24
10908,109,8,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",57
10909,109,9,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",52
10910,109,10,"Female","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",39
10911,109,11,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",24
10912,109,12,"Female","60+","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",72
10913,109,13,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",21
10914,109,14,"Male","60+","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",73
10915,109,15,"Female","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",52
10916,109,16,"Female","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",46
10917,109,17,"Male","41-50","Other family","Sri Lanka","Other",4,"Yes","Yes",49
10918,109,18,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",42
10919,109,19,"Female","36-40","Other family","Sri Lanka","Italy",5,"Yes","Yes",38
10920,109,20,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",41
10921,109,21,"Female","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",37
10922,109,22,"Male","41-50","Friends","Other","Italy",4,"Yes","No",47
10923,109,23,"Female","36-40","Friends","Italy","Italy",4,"Yes","No",37
10924,109,24,"Male","31-35","Friends","Other","Italy",4,"Yes","No",34
10925,109,25,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",25
10926,109,26,"Female","51-60","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",53
10927,109,27,"Male","51-60","Other family","Sri Lanka","Sri Lanka",3,"Yes","Yes",53
10928,109,28,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",34
10929,109,29,"Male","26-30","Friends","Sri Lanka","Italy",3,"No","No",27
10930,109,30,"Female","18-25","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",19
10931,109,31,"Male","26-30","Acquaintances","Sri Lanka","Sri Lanka",1,"No","No",26
10932,109,32,"Female","60+","Acquaintances","Italy","Italy",2,"No","No",80
10933,109,33,"Male","60+","Acquaintances","Italy","Italy",2,"Yes","No",86
10934,109,34,"Male","36-40","Acquaintances","Italy","Italy",2,"No","No",40
10935,109,35,"Female","18-25","Acquaintances","Italy","Italy",2,"No","No",21
10936,109,36,"Female","36-40","Acquaintances","Italy","Italy",2,"No","No",38
10937,109,37,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",59
10938,109,38,"Female","36-40","Acquaintances","Other","Italy",1,"No","No",39
10939,109,39,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",52
10940,109,40,"Female","51-60","Acquaintances","Sri Lanka","Italy",1,"No","No",56
10941,109,41,"Male","18-25","Acquaintances","Sri Lanka","Other",3,"No","No",23
10942,109,42,"Male","18-25","Friends","Sri Lanka","Other",4,"Yes","No",18
10943,109,43,"Male","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",60
10944,109,44,"Female","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",52
10945,109,45,"Female","18-25","Friends","Sri Lanka","Sri Lanka",3,"No","No",25
11001,110,1,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",52
11002,110,2,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",52
11003,110,3,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",28
11004,110,4,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",82
11005,110,5,"Female","60+","Other family","Sri Lanka","Sri Lanka",5,"No","Yes",81
11006,110,6,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",46
11007,110,7,"Male","36-40","Other family","Sri Lanka","Other",5,"No","Yes",40
11008,110,8,"Female","36-40","Other family","Other","Other",5,"Yes","Yes",36
11009,110,9,"Female","36-40","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",36
11010,110,10,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",40
11011,110,11,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",29
11012,110,12,"Female","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",23
11013,110,13,"Male","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",28
11014,110,14,"Male","60+","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",77
11015,110,15,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",39
11016,110,16,"Male","60+","Friends","Other","Other",5,"Yes","No",73
11017,110,17,"Female","18-25","Other family","Sri Lanka","Sri Lanka",5,"No","Yes",22
11018,110,18,"Female","51-60","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",55
11019,110,19,"Male","31-35","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",32
11020,110,20,"Male","31-35","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",34
11021,110,21,"Female","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",82
11022,110,22,"Male","36-40","Friends","Other","Other",5,"No","No",38
11023,110,23,"Female","51-60","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",60
11024,110,24,"Male","18-25","Other family","Sri Lanka","Other",5,"Yes","Yes",22
11025,110,25,"Male","31-35","Other family","Sri Lanka","Italy",NA,NA,"Yes",32
11026,110,26,"Male",NA,"Other family","Sri Lanka","Italy",4,"Yes","Yes",NA
11027,110,27,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",43
11028,110,28,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",27
11029,110,29,"Male","36-40","Friends","Sri Lanka","Italy",4,"No","No",39
11030,110,30,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",43
11031,110,31,"Female","26-30","Other family","Sri Lanka","Italy",5,"Yes","Yes",27
11032,110,32,"Male","31-35","Other family","Sri Lanka","Italy",NA,NA,"Yes",35
11033,110,33,"Female","60+","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",61
11034,110,34,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",32
11035,110,35,"Female","36-40","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",36
11036,110,36,"Male","36-40","Acquaintances","Italy","Italy",5,"No","No",37
11037,110,37,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",28
11038,110,38,"Male","31-35","Friends","Sri Lanka","Other",5,"Yes","No",32
11039,110,39,"Female","26-30","Friends","Sri Lanka","Sri Lanka",4,"No","No",27
11040,110,40,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",26
11041,110,41,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",44
11042,110,42,"Female","31-35","Other family","Sri Lanka","Italy",3,"No","Yes",35
11043,110,43,"Male","41-50","Acquaintances","Sri Lanka","Italy",2,"No","No",41
11044,110,44,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",40
11045,110,45,"Female","31-35","Friends","Sri Lanka","Sri Lanka",3,"No","No",35
11201,112,1,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",33
11202,112,2,"Female","41-50","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",46
11203,112,3,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",43
11204,112,4,"Female","31-35","Friends","Sri Lanka","Sri Lanka",3,"No","No",35
11205,112,5,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",56
11206,112,6,"Male","36-40","Other family","Sri Lanka","Sri Lanka",3,"Yes","Yes",39
11207,112,7,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",35
11208,112,8,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",37
11209,112,9,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",76
11210,112,10,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",55
11211,112,11,"Female","36-40","Acquaintances","Other","Other",3,"No","No",37
11212,112,12,"Female","36-40","Friends","Italy","Italy",4,"No","No",39
11213,112,13,"Female","41-50","Friends","Italy","Italy",4,"No","No",46
11214,112,14,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",41
11215,112,15,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",40
11216,112,16,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",32
11217,112,17,"Female","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",29
11218,112,18,"Female","31-35","Friends","Sri Lanka","Italy",5,"No","No",34
11219,112,19,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",38
11220,112,20,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",48
11221,112,21,"Male","41-50","Acquaintances","Italy","Italy",3,"No","No",44
11222,112,22,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",33
11223,112,23,"Male","41-50","Friends","Italy","Italy",4,"No","No",47
11224,112,24,"Male","31-35","Friends","Sri Lanka","Italy",2,"No","No",35
11225,112,25,"Male","41-50","Acquaintances","Sri Lanka","Italy",2,"No","No",46
11226,112,26,"Male","36-40","Friends","Italy","Italy",4,"No","No",37
11227,112,27,"Male","41-50","Acquaintances","Italy","Italy",3,"No","No",47
11228,112,28,"Male","36-40","Friends","Italy","Italy",3,"No","No",40
11229,112,29,"Female","36-40","Acquaintances","Italy","Italy",3,"No","No",37
11230,112,30,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",32
11231,112,31,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",45
11232,112,32,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",38
11233,112,33,"Male","31-35","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",33
11234,112,34,"Male","41-50","Acquaintances","Italy","Italy",3,"No","No",44
11235,112,35,"Male","41-50","Friends","Italy","Italy",4,"Yes","No",48
11236,112,36,"Female","41-50","Friends","Italy","Italy",4,"Yes","No",45
11237,112,37,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",38
11238,112,38,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",26
11239,112,39,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",38
11240,112,40,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",37
11241,112,41,"Female","31-35","Acquaintances","Other","Other",1,"No","No",35
11242,112,42,"Female","26-30","Acquaintances","Italy","Italy",1,"No","No",30
11243,112,43,"Male","31-35","Friends","Sri Lanka","Sri Lanka",3,"No","No",34
11244,112,44,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",40
11245,112,45,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",37
11301,113,1,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",91
11302,113,2,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",84
11303,113,3,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",40
11304,113,4,"Male","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",30
11305,113,5,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",34
11306,113,6,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",48
11307,113,7,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",26
11308,113,8,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",33
11309,113,9,"Male","36-40","Acquaintances","Sri Lanka","Other",3,"No","No",37
11310,113,10,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",39
11311,113,11,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",31
11312,113,12,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",44
11313,113,13,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",37
11314,113,14,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",58
11315,113,15,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",55
11316,113,16,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",44
11317,113,17,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",50
11318,113,18,"Male","36-40","Acquaintances","Italy","Italy",3,"No","No",39
11319,113,19,"Male","31-35","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",34
11320,113,20,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",37
11321,113,21,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",49
11322,113,22,"Female","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",44
11323,113,23,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",37
11324,113,24,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",27
11325,113,25,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",27
11326,113,26,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",38
11327,113,27,"Male","41-50","Acquaintances","Italy","Italy",3,"No","No",43
11328,113,28,"Female","60+","Friends","Italy","Italy",4,"Yes","No",70
11329,113,29,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",47
11330,113,30,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",38
11331,113,31,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",49
11332,113,32,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",26
11333,113,33,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",49
11334,113,34,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",49
11335,113,35,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",55
11336,113,36,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",44
11337,113,37,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",43
11338,113,38,"Female","41-50","Other family","Sri Lanka","Sri Lanka",5,"No","Yes",47
11339,113,39,"Female","41-50","Friends","Italy","Italy",4,"No","No",46
11340,113,40,"Male","51-60","Friends","Sri Lanka","Italy",4,"Yes","No",54
11341,113,41,"Female","51-60","Acquaintances","Italy","Italy",3,"No","No",52
11342,113,42,"Male","36-40","Acquaintances","Other","Italy",3,"No","No",37
11343,113,43,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",26
11344,113,44,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",36
11345,113,45,"Male","51-60","Friends","Sri Lanka","Italy",4,"No","No",59
11401,114,1,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",30
11402,114,2,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",57
11403,114,3,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",54
11404,114,4,"Male","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",19
11405,114,5,"Male","18-25","Close family","Sri Lanka","Other",NA,NA,"Yes",21
11406,114,6,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",50
11407,114,7,"Female","36-40","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",38
11408,114,8,"Male","51-60","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",56
11409,114,9,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"No","Yes",56
11410,114,10,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",45
11411,114,11,"Female","36-40","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",37
11412,114,12,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",26
11413,114,13,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",27
11414,114,14,"Female","36-40","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",38
11415,114,15,"Male","36-40","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",36
11416,114,16,"Male","18-25","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",20
11417,114,17,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",28
11418,114,18,"Male","31-35","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",34
11419,114,19,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",39
11420,114,20,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",19
11421,114,21,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",28
11422,114,22,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",28
11423,114,23,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",28
